lat,lon,addr,sqft,assessed,market,subsidy,change,county
36.59581,-118.14104,"4225 W Whitney Portal Rd, Lone Pine",267458,59170,379322,3778,2640,Inyo
36.59503,-118.13521,"3581 West Whitney Portal Rd, Lone Pine",112384,835000,835000,0,-2505,Inyo
36.59095,-118.14271,"4260 Mt Langley Ln, Lone Pine Creek",109335,826538,826538,0,-2480,Inyo
36.59092,-118.13854,"4215 Mt Langley Ln, Lone Pine",108975,623809,623809,0,-1871,Inyo
36.59091,-118.13542,"4175 Mt Langley Ln, Lone Pine",222399,1080000,1080000,0,-3240,Inyo
36.59499,-118.12683,"3218 W Whitney Portal Rd, Lone Pine",9147,25460,379322,4176,3038,Inyo
36.59582,-118.12041,"2975 West Whitney Portal Rd, Lone Pine",43560,545101,545101,0,-1635,Inyo
36.61722,-118.07429,"153 West Pangborn St, Lone Pine",8299,271808,379322,1269,131,Inyo
36.61722,-118.07408,"141 W Pangborn St, Lone Pine",8299,131647,379322,2923,1785,Inyo
36.61722,-118.07492,"191 W Pangborn St, Lone Pine",8299,115247,379322,3116,1978,Inyo
36.61722,-118.0746,"165 W Pangborn St, Lone Pine",16598,179756,379322,2355,1217,Inyo
36.61669,-118.07429,"154 W Pangborn St, Lone Pine",8299,262658,379322,1377,239,Inyo
36.61632,-118.07355,"103 Kellogg St, Lone Pine",16598,227559,379322,1791,653,Inyo
36.61632,-118.07386,"129 Kellogg St, Lone Pine",8300,209771,379322,2001,863,Inyo
36.61632,-118.07407,"141 Kellogg St, Lone Pine",8299,133776,379322,2897,1759,Inyo
36.61632,-118.07428,"153 Kellogg St, Lone Pine",8299,216405,379322,1922,784,Inyo
36.61632,-118.07449,"163 Kellogg St, Lone Pine",8299,196502,379322,2157,1019,Inyo
36.61631,-118.0747,"179 Kellogg St, Lone Pine",8299,98251,379322,3317,2179,Inyo
36.61631,-118.07512,"203 Kellogg St, Lone Pine",8299,292254,379322,1027,-111,Inyo
36.61631,-118.07533,"215 Kellogg St, Lone Pine",8299,250871,379322,1516,378,Inyo
36.61669,-118.07345,"104 W Pangborn St, Lone Pine",8299,372359,379322,82,-1056,Inyo
36.61669,-118.07366,"120 W Pangborn St, Lone Pine",8300,429788,429788,0,-1289,Inyo
36.61669,-118.07408,"142 W Pangborn St, Lone Pine",8299,125442,379322,2996,1858,Inyo
36.61668,-118.07523,"216 W Pangborn St, Lone Pine",16600,148716,379322,2721,1583,Inyo
36.61578,-118.07491,"192 Kellogg St, Lone Pine",8299,327907,379322,607,-531,Inyo
36.61578,-118.0747,"180 Kellogg St, Lone Pine",8299,147096,379322,2740,1602,Inyo
36.61578,-118.07386,"130 Kellogg St, Lone Pine",8299,50473,379322,3880,2742,Inyo
36.61578,-118.07512,"204 Kellogg St, Lone Pine",8299,108761,379322,3193,2055,Inyo
36.61577,-118.07533,"216 Kellogg St, Lone Pine",8300,99423,379322,3303,2165,Inyo
36.61578,-118.07428,"154 Kellogg St, Lone Pine",8299,270606,379322,1283,145,Inyo
36.61578,-118.07449,"170 Kellogg St, Lone Pine",8299,157161,379322,2621,1484,Inyo
36.61674,-118.07203,"260 Entrance Rd, Lone Pine",108900,188473,379322,2252,1114,Inyo
36.61579,-118.07282,"104 Lasky Ln, Lone Pine",24393,446817,446817,0,-1340,Inyo
36.61626,-118.07163,"106 E Kellogg St, Lone Pine",59677,221349,379322,1864,726,Inyo
36.61722,-118.073,"101 E Pangborn St, Lone Pine",11341,396005,396005,0,-1188,Inyo
36.61722,-118.07273,"121 East Pangborn St, Lone Pine",12156,281508,379322,1154,16,Inyo
36.61586,-118.07227,"200 Lasky Ln, Lone Pine",37498,542227,542227,0,-1627,Inyo
36.59323,-118.06258,"1235 S Main St, Lone Pine",90604,270784,379322,1281,143,Inyo
36.56315,-118.07346,"1471 Indian Springs Dr, Alabama Hills",1742400,588424,588424,0,-1765,Inyo
36.54715,-118.08074,"1201 Lubken Canyon Rd, Alabama Hills",43995,371844,379322,88,-1050,Inyo
36.56766,-118.08081,"1095 Shahar Ave, Lone Pine",222591,816000,816000,0,-2448,Inyo
36.56743,-118.08182,"1055 Shahar Ave, Alabama Hills",214750,464229,464229,0,-1393,Inyo
36.56747,-118.08354,"951 Shahar Ave, Lone Pine",215186,280875,379322,1162,24,Inyo
36.56756,-118.08448,"901 Shahar Ave, Lone Pine",214750,670000,670000,0,-2010,Inyo
36.56594,-118.08429,"900 Shahar Ave, Lone Pine",72309,319618,379322,705,-433,Inyo
36.56526,-118.08428,"950 Mcdonald Rd, Lone Pine",51400,366528,379322,151,-987,Inyo
36.5655,-118.08272,"1024 Shahar Ave, Lone Pine",100623,177892,379322,2377,1239,Inyo
36.56554,-118.08181,"1030 Shahar Ave, Lone Pine",113256,754265,754265,0,-2263,Inyo
36.56658,-118.08062,"1093 Shahar Ave, Alabama Hills",56628,646995,646995,0,-1941,Inyo
36.56563,-118.08079,"1090 Shahar Ave, Lone Pine",164656,330836,379322,572,-566,Inyo
36.57136,-118.09544,"220 Thundercloud Ln, Alabama Hills",202554,640388,640388,0,-1921,Inyo
36.57035,-118.08728,"760 Thundercloud Ln, Lone Pine",159349,1088230,1088230,0,-3265,Inyo
36.57066,-118.08945,"604 Thundercloud Ln, Lone Pine",116305,903830,903830,0,-2711,Inyo
36.57178,-118.08933,"631 Thundercloud Ln, Lone Pine",162043,622200,622200,0,-1867,Inyo
36.57088,-118.08538,"751 Thundercloud Ln, Lone Pine",147668,303799,379322,891,-247,Inyo
36.56927,-118.08558,"771 Thundercloud Ln, Alabama Hills",116305,398713,398713,0,-1196,Inyo
36.56655,-118.08811,"680 Shahar Ave, Lone Pine",114562,584511,584511,0,-1754,Inyo
36.57049,-118.0885,"650 Thundercloud Ln, Alabama Hills",111513,358278,379322,248,-890,Inyo
36.56747,-118.08563,"851 Shahar Ave, Alabama Hills",209523,338084,379322,487,-651,Inyo
36.56595,-118.08636,"761 Alabama Dr, Lone Pine",174675,433932,433932,0,-1302,Inyo
36.56721,-118.08996,"550 Shahar Ave, Alabama Hills",78843,313524,379322,776,-362,Inyo
36.56721,-118.091,"510 Shahar Ave, Lone Pine",189050,518655,518655,0,-1556,Inyo
36.56648,-118.09787,"494 Tuttle Creek Rd, Lone Pine",29185,546521,546521,0,-1640,Inyo
36.56647,-118.09691,"151 Alabama Dr, Lone Pine",40075,246526,379322,1567,429,Inyo
36.56647,-118.0964,"201 Alabama Dr, Lone Pine",40075,382034,382034,0,-1146,Inyo
36.56646,-118.09589,"251 Alabama Dr, Alabama Hills",40075,166974,379322,2506,1368,Inyo
36.56645,-118.09435,"325 Alabama Dr, Lone Pine",40075,689785,689785,0,-2069,Inyo
36.56643,-118.09384,"351 Alabama Dr, Alabama Hills",41817,225346,379322,1817,679,Inyo
36.56639,-118.09337,"375 Alabama Dr, Alabama Hills",39639,235132,379322,1701,563,Inyo
36.56634,-118.09295,"401 Alabama Dr, Lone Pine",40075,142106,379322,2799,1661,Inyo
36.56626,-118.09216,"481 Alabama Dr, Alabama Hills",45738,145351,379322,2761,1623,Inyo
36.56622,-118.09177,"491 Alabama Dr, Lone Pine",48787,594977,594977,0,-1785,Inyo
36.5661,-118.091,"525 Alabama Dr, Lone Pine",50094,375515,379322,45,-1093,Inyo
36.56589,-118.08986,"585 Alabama Dr, Lone Pine",52272,255344,379322,1463,325,Inyo
36.57112,-118.0974,"160 Tuttle Creek Rd, Lone Pine",48351,544189,544189,0,-1633,Inyo
36.57034,-118.09741,"260 Tuttle Creek Rd, Lone Pine",48351,410840,410840,0,-1233,Inyo
36.56995,-118.09742,"280 Tuttle Creek Rd, Lone Pine",48351,568275,568275,0,-1705,Inyo
36.56956,-118.09743,"290 Tuttle Creek Rd, Lone Pine",48351,634843,634843,0,-1905,Inyo
36.56992,-118.09652,"151 Sunset Dr, Lone Pine",132858,510000,510000,0,-1530,Inyo
36.56984,-118.09586,"233 Sunset Dr, Alabama Hills",128937,354129,379322,297,-841,Inyo
36.56976,-118.09518,"267 Sunset Dr, Alabama Hills",118047,312582,379322,788,-350,Inyo
36.56968,-118.0945,"301 Sunset Dr, Alabama Hills",107157,211089,379322,1985,847,Inyo
36.5696,-118.09382,"333 Sunset Dr, Alabama Hills",96267,269032,379322,1301,163,Inyo
36.56781,-118.09545,"260 Sunset Dr, Lone Pine",208216,460752,460752,0,-1382,Inyo
36.56782,-118.09641,"150 Sunset Dr, Lone Pine",196020,635000,635000,0,-1905,Inyo
36.56822,-118.09745,"370 Tuttle Creek Rd, Lone Pine",48351,631381,631381,0,-1894,Inyo
36.56782,-118.09746,"400 Tuttle Creek Rd, Alabama Hills",48351,228813,379322,1776,638,Inyo
36.56704,-118.09748,"460 Tuttle Creek Rd, Lone Pine",48351,509379,509379,0,-1528,Inyo
36.56861,-118.09753,"350 Tuttle Creek Rd, Lone Pine",41382,500000,500000,0,-1500,Inyo
36.56917,-118.09744,"300 Tuttle Creek Rd, Lone Pine",48787,236117,379322,1690,552,Inyo
36.57151,-118.09739,"130 Tuttle Creek Rd, Alabama Hills",48395,344120,379322,415,-723,Inyo
36.56983,-118.09178,"433 Sunset Dr, Lone Pine",131551,343050,379322,428,-710,Inyo
36.56953,-118.09042,"557 Sunset Dr, Lone Pine",89298,474642,474642,0,-1424,Inyo
36.56946,-118.08906,"631 Sunset Dr, Alabama Hills",80586,314001,379322,771,-367,Inyo
36.56942,-118.08838,"651 Sunset Dr, Lone Pine",76230,657948,657948,0,-1974,Inyo
36.56939,-118.0877,"701 Sunset Dr, Alabama Hills",71438,289454,379322,1060,-78,Inyo
36.56936,-118.08699,"776 Thundercloud Ln, Alabama Hills",73180,369869,379322,112,-1026,Inyo
36.56777,-118.08812,"798 Thundercloud Ln, Alabama Hills",79279,302332,379322,908,-229,Inyo
36.56842,-118.09117,"505 Shahar Ave, Alabama Hills",48787,140126,379322,2823,1685,Inyo
36.56798,-118.09185,"466 Sunset Dr, Alabama Hills",121532,362064,379322,204,-934,Inyo
36.56853,-118.08849,"570 Sunset Dr, Lone Pine",43560,577579,577579,0,-1733,Inyo
36.568,-118.08884,"651 Shahar Ave, Lone Pine",56628,372752,379322,78,-1060,Inyo
36.56837,-118.09008,"550 Sunset Dr, Lone Pine",41382,376353,379322,35,-1103,Inyo
36.5682,-118.0876,"794 Thundercloud Ln, Lone Pine",47480,145806,379322,2755,1618,Inyo
36.56855,-118.08727,"790 Thundercloud Ln, Alabama Hills",43124,239497,379322,1650,512,Inyo
36.56834,-118.08945,"575 Shahar Ave, Lone Pine",74052,171867,379322,2448,1310,Inyo
36.56084,-118.07335,"1551 Indian Springs Dr, Alabama Hills",74923,317493,379322,730,-408,Inyo
36.56077,-118.07246,"1575 Indian Springs Dr, Lone Pine",145926,326010,379322,629,-509,Inyo
36.56034,-118.06952,"1579 Indian Springs Dr, Lone Pine",1062864,348261,379322,367,-771,Inyo
36.55863,-118.06941,"1601 Indian Springs Dr, Alabama Hills",1008849,527528,527528,0,-1583,Inyo
36.55806,-118.07511,"200 Dominy Rd, Lone Pine",41382,459447,459447,0,-1378,Inyo
36.55827,-118.07552,"300 Dominy Rd, Alabama Hills",51400,388023,388023,0,-1164,Inyo
36.55915,-118.07541,"400 Dominy Rd, Lone Pine",65340,677901,677901,0,-2034,Inyo
36.55834,-118.07394,"101 Dominy Rd, Alabama Hills",49222,269485,379322,1296,158,Inyo
36.55855,-118.07337,"1624 Indian Springs Dr, Alabama Hills",46609,237812,379322,1670,532,Inyo
36.55894,-118.07312,"1600 Indian Springs Dr, Lone Pine",56628,546152,546152,0,-1638,Inyo
36.55975,-118.07343,"1564 Indian Springs Dr, Alabama Hills",46609,211068,379322,1985,847,Inyo
36.55989,-118.07461,"1488 Indian Springs Dr, Alabama Hills",95832,411888,411888,0,-1236,Inyo
36.56031,-118.07514,"1454 Indian Springs Dr, Lone Pine",105415,487093,487093,0,-1461,Inyo
36.56049,-118.07558,"1432 Indian Springs Dr, Alabama Hills",61855,151715,379322,2686,1548,Inyo
36.56087,-118.08652,"786 Indian Springs Dr, Alabama Hills",95832,488310,488310,0,-1465,Inyo
36.56087,-118.0858,"826 Indian Springs Dr, Lone Pine",84070,299686,379322,940,-198,Inyo
36.55994,-118.08581,"1004 Hunter Rd, Alabama Hills",172062,263993,379322,1361,223,Inyo
36.5589,-118.08582,"1044 Hunter Rd, Alabama Hills",108900,515449,515449,0,-1546,Inyo
36.55845,-118.08582,"1054 Hunter Rd, Lone Pine",108900,732263,732263,0,-2197,Inyo
36.558,-118.08582,"1064 Hunter Rd, Alabama Hills",108900,669738,669738,0,-2009,Inyo
36.5608,-118.08887,"700 Indian Springs Dr, Alabama Hills",92347,303666,379322,893,-245,Inyo
36.5608,-118.0878,"720 Indian Springs Dr, Lone Pine",197762,472927,472927,0,-1419,Inyo
36.56392,-118.09676,"694 Tuttle Creek Rd, Lone Pine",182516,604257,604257,0,-1813,Inyo
36.5626,-118.09673,"794 Tuttle Creek Rd, Lone Pine",189921,682692,682692,0,-2048,Inyo
36.56281,-118.09419,"335 Indian Springs Dr, Alabama Hills",212137,947134,947134,0,-2841,Inyo
36.56505,-118.0953,"250 Alabama Dr, Lone Pine",131115,506392,506392,0,-1519,Inyo
36.56492,-118.09393,"350 Alabama Dr, Alabama Hills",138520,427476,427476,0,-1282,Inyo
36.56479,-118.0932,"380 Alabama Dr, Alabama Hills",168577,377529,379322,21,-1117,Inyo
36.56507,-118.09601,"210 Alabama Dr, Lone Pine",133293,749898,749898,0,-2250,Inyo
36.56473,-118.09719,"632 Tuttle Creek Rd, Lone Pine",169884,986453,986453,0,-2959,Inyo
36.56253,-118.09087,"529 Indian Springs Dr, Alabama Hills",201247,382430,382430,0,-1147,Inyo
36.56247,-118.09001,"581 Indian Springs Dr, Alabama Hills",135907,235347,379322,1699,561,Inyo
36.56241,-118.08927,"627 Indian Springs Dr, Lone Pine",135907,469186,469186,0,-1408,Inyo
36.5624,-118.08697,"763 Indian Springs Dr, Alabama Hills",135036,202740,379322,2084,946,Inyo
36.56239,-118.08621,"807 Indian Springs Dr, Alabama Hills",135036,361052,379322,216,-922,Inyo
36.56239,-118.08538,"857 Mcdonald Rd, Lone Pine",155509,552037,552037,0,-1656,Inyo
36.56464,-118.09238,"450 Alabama Dr, Lone Pine",171190,725000,725000,0,-2175,Inyo
36.56449,-118.09152,"500 Alabama Dr, Lone Pine",173804,676260,676260,0,-2029,Inyo
36.56434,-118.09063,"550 Alabama Dr, Alabama Hills",172497,553257,553257,0,-1660,Inyo
36.56409,-118.08802,"680 Alabama Dr, Lone Pine",157687,707472,707472,0,-2122,Inyo
36.56408,-118.08718,"750 Alabama Dr, Alabama Hills",157687,551270,551270,0,-1654,Inyo
36.56407,-118.08542,"850 Alabama Dr, Alabama Hills",178596,568910,568910,0,-1707,Inyo
36.56265,-118.09246,"437 Indian Springs Dr, Lone Pine",185565,541162,541162,0,-1623,Inyo
36.56259,-118.09171,"457 Indian Springs Dr, Alabama Hills",145490,295344,379322,991,-147,Inyo
36.56029,-118.09747,"944 Tuttle Creek Rd, Lone Pine",108900,625367,625367,0,-1876,Inyo
36.55865,-118.09762,"1164 Tuttle Creek Rd, Alabama Hills",108900,373881,379322,64,-1074,Inyo
36.57402,-118.1746,"1 Wilkinson Ranch Rd, Lone Pine",3494818,855000,855000,0,-2565,Inyo
36.31881,-118.02951,"99 Pine St, Cartago",45000,72021,379322,3626,2488,Inyo
36.32134,-118.02534,"185 N Cartago St, Cartago",5662,113776,379322,3133,1995,Inyo
36.32076,-118.02533,"135 N Cartago St, Cartago",5500,20093,379322,4239,3101,Inyo
36.32054,-118.02533,"133 N Cartago St, Cartago",10900,105190,379322,3235,2097,Inyo
36.32109,-118.02574,"166 N Sierra St, Cartago",7600,34812,379322,4065,2927,Inyo
36.3213,-118.02574,"182 N Sierra St, Cartago",7800,41284,379322,3989,2851,Inyo
36.32179,-118.02575,"220 N Sierra St, Cartago",5600,71762,379322,3629,2491,Inyo
36.32225,-118.02575,"252 N Sierra St, Cartago",4800,16591,379322,4280,3142,Inyo
36.32113,-118.02533,"217 N Cartago St, Cartago",10000,71926,379322,3627,2489,Inyo
36.32091,-118.02533,"137 N Cartago St, Cartago",5500,160281,379322,2585,1447,Inyo
36.32166,-118.02534,"221 N Cartago St, Cartago",6000,28917,379322,4135,2997,Inyo
36.3215,-118.02534,"197 N Cartago St, Cartago",6000,150159,379322,2704,1566,Inyo
36.32061,-118.02574,"217 E Lake St, Cartago",27442,66838,379322,3687,2549,Inyo
36.32229,-118.02394,"262 Olancha St, Cartago",11950,36220,379322,4049,2911,Inyo
36.31958,-118.02667,"134 S Hwy 395, Cartago",10192,113207,379322,3140,2002,Inyo
36.31952,-118.0238,"S Mojave St, Cartago",6600,10291,379322,4355,3217,Inyo
36.31952,-118.02537,"147 S Cartago St, Cartago",6195,104055,379322,3248,2110,Inyo
36.31969,-118.02574,"134 S Sierra St, Cartago",6160,39651,379322,4008,2870,Inyo
36.31937,-118.02573,"156 Sierra St, Cartago",6875,18602,379322,4256,3119,Inyo
36.3192,-118.02573,"168 S Sierra St, Cartago",6790,51235,379322,3871,2733,Inyo
36.3194,-118.02443,"157 S Mojave St, Cartago",15681,71022,379322,3638,2500,Inyo
36.55167,-118.15248,"4310 Granite View Dr, Alabama Hills",43560,366527,379322,151,-987,Inyo
36.55223,-118.14934,"4306 Granite View Dr, Lone Pine",40510,175000,379322,2411,1273,Inyo
36.55724,-118.13915,"3800 Granite View Dr, Lone Pine",104108,348969,379322,358,-780,Inyo
36.55641,-118.13931,"3901 Granite View Dr, Lone Pine",91476,514658,514658,0,-1544,Inyo
36.49159,-117.87715,"195 Oliver St, Keeler",18000,59816,379322,3770,2632,Inyo
36.49135,-117.87737,"105 Oliver St, Keeler",18000,120776,379322,3051,1913,Inyo
36.49114,-117.87641,"385 Laws Ave, Keeler",18000,150870,379322,2696,1558,Inyo
36.49037,-117.87513,"265 Laws Ave, Keeler",9000,88322,379322,3434,2296,Inyo
36.48971,-117.87468,"210 Railroad Ave, Keeler",9000,28412,379322,4141,3003,Inyo
36.48988,-117.87495,"220 Railroad Ave, Keeler",9000,34128,379322,4073,2935,Inyo
36.48994,-117.87353,"170 Laws Ave, Keeler",18000,215000,379322,1939,801,Inyo
36.48957,-117.87292,"120 N Laws Ave, Keeler",13500,49724,379322,3889,2751,Inyo
36.48923,-117.87313,"197 Malone St, Keeler",4500,41919,379322,3981,2843,Inyo
36.48898,-117.87347,"120 Railroad Ave, Keeler",13500,42631,379322,3973,2835,Inyo
36.48868,-117.87298,"106 Railroad Ave, Keeler",4500,20284,379322,4237,3099,Inyo
36.48827,-117.8723,"166 Railroad Ave, Keeler",4500,18411,379322,4259,3121,Inyo
36.4888,-117.87255,"147 Laws Ave, Keeler",18000,25088,379322,4180,3042,Inyo
36.48841,-117.87038,"290 Cerro Gordo St, Keeler",18000,113401,379322,3138,2000,Inyo
36.49047,-117.87819,"440 Old State Hwy, Keeler",18000,157510,379322,2617,1479,Inyo
36.48994,-117.87732,"360 Yerington Ave, Keeler",9000,161745,379322,2567,1429,Inyo
36.4888,-117.87545,"197 Franklin St, Keeler",5850,24561,379322,4186,3048,Inyo
36.48901,-117.87579,"240 Yerington Ave, Keeler",16650,58433,379322,3786,2649,Inyo
36.48848,-117.87582,"207 Franklin St, Keeler",9000,17493,379322,4270,3132,Inyo
36.48807,-117.87431,"120 Yerington Ave, Keeler",3250,5683,379322,4409,3271,Inyo
36.48799,-117.87417,"110 Yerington Ave, Keeler",3250,5683,379322,4409,3271,Inyo
36.48799,-117.87502,"155 Yerington Ave, Keeler",4500,19482,379322,4246,3108,Inyo
36.48775,-117.87461,"125 Yerington Ave, Keeler",13500,35523,379322,4057,2919,Inyo
36.48813,-117.87546,"185 Yerington Ave, Keeler",13500,11623,431538,4955,3660,Inyo
36.48779,-117.87316,"147 Old State Hwy, Keeler",4500,13051,379322,4322,3184,Inyo
36.48771,-117.87303,"157 Old State Hwy, Keeler",4500,16560,379322,4281,3143,Inyo
36.48718,-117.87278,"197 Cerro Gordo St, Keeler",9000,35311,379322,4059,2921,Inyo
36.48763,-117.87289,"167 Old State Hwy, Keeler",5130,14971,379322,4299,3161,Inyo
36.48716,-117.87365,"157 Yerington Ave, Keeler",9000,8843,379322,4372,3234,Inyo
36.48743,-117.87409,"107 Yerington Ave, Keeler",6750,17656,379322,4268,3130,Inyo
36.48669,-117.8744,"137 Maud Est, Keeler",22500,100000,379322,3296,2158,Inyo
36.28086,-118.00744,"95 Shop St, Olancha",43560,190897,379322,2223,1085,Inyo
36.28869,-118.024,"501 Lacey Ln, Olancha",213008,228292,379322,1782,644,Inyo
36.2887,-118.0229,"497 Lacey Ln, Olancha",212572,195807,379322,2165,1028,Inyo
36.28827,-118.0218,"485 Lacey Ln, Olancha",108900,102480,379322,3267,2129,Inyo
36.28569,-118.01414,"301 Olancha Ln, Olancha",39204,174293,379322,2419,1281,Inyo
36.28569,-118.0136,"375 Olancha Ln, Olancha",39204,164170,379322,2539,1401,Inyo
36.28471,-118.01141,"100 Olancha Ln, Olancha",26250,99871,379322,3298,2160,Inyo
36.26918,-118.00778,"983 Shop St, Olancha",209088,254898,379322,1468,330,Inyo
36.27416,-118.00945,"344 W Fall Rd, Olancha",209523,150858,379322,2696,1558,Inyo
36.27361,-118.00701,"643 Shop St, Olancha",35283,222853,379322,1846,708,Inyo
36.27274,-118.0055,"680 Shop St, Olancha",209088,111426,379322,3161,2023,Inyo
36.27411,-118.00497,"96 W Fall Rd, Olancha",210394,132932,379322,2907,1769,Inyo
36.24988,-117.98204,"751 Cactus Flats Rd, Olancha",435600,94431,431538,3978,2683,Inyo
36.21027,-117.94452,"Nsf - Cactus Flats Rd, Cactus Flat",217800,57820,379322,3794,2656,Inyo
36.20763,-117.98637,"330 Sage Flats Dr, Sage Flat",1742400,282602,431538,1757,463,Inyo
36.20914,-118.00319,"1381 Sage Flats Dr, Sage Flat",251341,166401,379322,2512,1374,Inyo
36.20411,-118.01617,"2200 Sage Flats Dr, Sage Flat",261360,213518,379322,1956,819,Inyo
36.20577,-118.02278,"2601 Sage Flats Dr, Olancha",219106,346800,379322,384,-754,Inyo
36.27479,-118.01348,"521 Spring Cir, Olancha",34499,54084,379322,3838,2700,Inyo
36.27349,-118.01217,"606 Spring Cir, Olancha",33976,200944,379322,2105,967,Inyo
36.27309,-118.0149,"641 Summer Rd, Olancha",37461,114785,379322,3122,1984,Inyo
36.26213,-117.99939,"1725 S Hwy 395, Olancha",409464,106475,379322,3220,2082,Inyo
36.27596,-117.99237,"593 E Fall Rd, Olancha",335847,98218,379322,3317,2179,Inyo
36.25588,-117.99419,"2045 S Hwy 395, Olancha",40946,82685,379322,3500,2362,Inyo
36.25559,-117.99398,"2051 S Hwy 395, Olancha",29620,82685,379322,3500,2362,Inyo
36.25471,-117.99593,"Hwy 395, Olancha",1635678,126787,379322,2980,1842,Inyo
36.27076,-117.59443,"141 Nw Fourth Ave, Darwin",50310,46870,63078,191,2,Inyo
36.27237,-117.59384,"601 W Mckenzie St, Darwin",38631,33328,431538,4699,3404,Inyo
36.27213,-117.59106,"401 W Kearny St, Darwin",52283,81181,81181,0,-244,Inyo
36.27025,-117.59386,"431 W Market St, Darwin",51836,96900,96900,0,-291,Inyo
36.26988,-117.5934,"437 W Market St, Darwin",28346,48698,63078,170,-20,Inyo
36.269,-117.59251,"201 W Market St, Darwin",12600,75768,75768,0,-227,Inyo
36.26922,-117.59278,"249 W Market St, Darwin",12601,13913,63078,580,391,Inyo
36.26931,-117.59239,"220 W Reddy St, Darwin",16800,32922,63078,356,167,Inyo
36.26935,-117.59404,"350 W Market St, Darwin",29606,27998,63078,414,225,Inyo
36.26892,-117.5945,"350 W Fulton St, Darwin",8400,20842,63078,498,309,Inyo
36.26863,-117.59452,"300 W Fulton St, Darwin",33600,20157,431538,4854,3560,Inyo
36.2689,-117.59318,"250 W Market St, Darwin",8400,23959,63078,462,272,Inyo
36.26942,-117.59118,"First Ave Nw, Darwin",36155,51163,63078,141,-49,Inyo
36.26898,-117.59119,"211 N Main St, Darwin",12598,173400,173400,0,-520,Inyo
36.26864,-117.59191,"111 N Main St, Darwin",37795,44249,431538,4570,3275,Inyo
36.26843,-117.59054,"210 N Main St, Darwin",35397,63957,63957,0,-192,Inyo
